timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1708111514500,39,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1005,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,39,0,0
1708111514539,60,6 - /api/tester/create-task?orderId=10579401,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,522,1185,1,1,https://dev-lt.uxcrowd.ru/api/tester/create-task?orderId=11498001,60,0,0
1708111514599,58,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1036,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,58,0,0
1708111514500,157,UC_01_TR_06_press_share_screen,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1530,3226,1,1,null,157,0,0
1708111514657,34,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1038,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,34,0,0
1708111514692,40,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1008,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,40,0,0
1708111514732,33,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1003,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,33,0,0
1708111514657,107,UC_01_TR_07_press_start,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1512,3049,1,1,null,107,1,0
1708111514765,36,8 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1004,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,36,0,0
1708111514765,36,UC_01_TR_08_press_stop,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,504,1004,1,1,null,36,0,0
1708111514801,51,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1027,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,51,0,0
1708111514852,0,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,0,0,1,1,null,0,0,0
1708111514852,2,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,0,0,1,1,null,0,0,0
1708111514854,335,9 - /api/video-upload-app,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,577,2133768,1,1,https://dev-lt.uxcrowd.ru/api/video-upload-app,335,0,0
1708111515190,39,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1005,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,39,0,0
1708111514801,427,UC_01_TR_09_press_upload,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1585,2135800,1,1,null,425,1,0
1708111515229,21,10 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,404,1,1,https://dev-lt.uxcrowd.ru/api/account,21,0,0
1708111515251,37,10 - /api/logout,200,,Ultimate Thr_Gr_maxperf 1-1,,true,,647,664,1,1,https://dev-lt.uxcrowd.ru/api/logout,37,0,0
1708111515229,58,UC_01_TR_10_logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1832,1068,1,1,null,58,1,0
1708111532735,30,1 - /,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,788,1,1,https://dev-lt.uxcrowd.ru/,0,0,22
1708111532734,30,UC_04_TR_01_home,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,264,788,1,1,null,0,13,22
1708111532777,8,2 - /tmpl/tmpl_home/modal-login.html,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,815,1,1,https://dev-lt.uxcrowd.ru/tmpl/tmpl_home/modal-login.html,0,0,0
1708111532777,8,UC_01_TR_02_click_login,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,264,815,1,1,null,0,1,0
1708111532786,768,3 - /api/authentication,200,,Ultimate Thr_Gr_maxperf 1-1,,true,,905,902,1,1,https://dev-lt.uxcrowd.ru/api/authentication,768,0,0
1708111533554,50,3 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,898,1,1,https://dev-lt.uxcrowd.ru/api/account?password=ajbPwV,50,0,0
1708111533605,38,3 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,892,1,1,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,38,0,0
1708111533644,1561,3 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,17073,906,1,1,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1548,0,0
1708111535264,37,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,892,1,1,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,37,0,0
1708111532786,2454,UC_01_TR_03_reg_auth,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,20895,4490,1,1,null,2441,62,0
1708111535302,25,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=${randomid},200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,654,956,1,1,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=11869351&orderId=11869351,25,0,0
1708111535328,0,Debug Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,1113,0,1,1,null,0,0,0
1708111535328,24,5 - /api/v2/plugin/getLastVersion?pluginType=WEB&environmentType=PROD,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,512,912,1,1,https://dev-lt.uxcrowd.ru/api/v2/plugin/getLastVersion?environmentType=PROD&pluginType=WEB,24,0,0
1708111535353,8,5 - /app-tester-home/new-tasks,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,1136,1,1,https://dev-lt.uxcrowd.ru/app-tester-home/new-tasks,0,0,0
1708111535362,28,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,907,1,1,https://dev-lt.uxcrowd.ru/api/account,28,0,0
1708111535390,29,5 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,917,1,1,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,29,0,0
1708111535419,1535,5 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,17067,931,1,1,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1534,0,0
1708111536955,37,5 - /api/stats/create,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1359,1,1,https://dev-lt.uxcrowd.ru/api/stats/create,37,0,0
1708111536992,45,5 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1005,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,45,0,0
1708111537037,34,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,808,1,1,https://dev-lt.uxcrowd.ru/api/account,34,0,0
1708111537071,33,5 - /api/tester/order-info?id=10579401,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1333,873,1,1,https://dev-lt.uxcrowd.ru/api/tester/order-info?id=11869351,33,0,0
1708111535301,1798,UC_01_TR_05_click_pass_test_rand,200,"Number of samples in transaction : 11, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,25187,9804,1,1,null,1789,6,0
1708111537105,60,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1005,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,60,0,0
1708111537165,56,6 - /api/tester/create-task?orderId=10579401,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,522,1185,1,1,https://dev-lt.uxcrowd.ru/api/tester/create-task?orderId=11869351,56,0,0
1708111537222,77,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1036,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,77,0,0
1708111537105,193,UC_01_TR_06_press_share_screen,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1530,3226,1,1,null,193,1,0
1708111537300,40,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1038,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,40,0,0
1708111537341,79,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1008,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,79,0,0
1708111537421,67,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1003,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,67,0,0
1708111537299,186,UC_01_TR_07_press_start,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1512,3049,1,1,null,186,3,0
1708111537488,126,8 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1004,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,125,0,0
1708111537488,126,UC_01_TR_08_press_stop,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,504,1004,1,1,null,125,0,0
1708111537614,101,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1027,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,101,0,0
1708111537715,0,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,0,0,1,1,null,0,0,0
1708111537715,2,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,0,0,1,1,null,0,0,0
1708111537717,411,9 - /api/video-upload-app,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,577,2134096,1,1,https://dev-lt.uxcrowd.ru/api/video-upload-app,411,0,0
1708111538128,106,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1005,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,106,0,0
1708111537614,620,UC_01_TR_09_press_upload,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1585,2136128,1,1,null,618,0,0
1708111538234,58,10 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,404,1,1,https://dev-lt.uxcrowd.ru/api/account,58,0,0
1708111538292,73,10 - /api/logout,200,,Ultimate Thr_Gr_maxperf 1-1,,true,,647,664,1,1,https://dev-lt.uxcrowd.ru/api/logout,73,0,0
1708111538234,131,UC_01_TR_10_logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1832,1068,1,1,null,131,0,0
1708111555412,34,1 - /,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,788,1,1,https://dev-lt.uxcrowd.ru/,0,0,25
1708111555411,34,UC_04_TR_01_home,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,264,788,1,1,null,0,13,25
1708111555458,9,2 - /tmpl/tmpl_home/modal-login.html,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,815,1,1,https://dev-lt.uxcrowd.ru/tmpl/tmpl_home/modal-login.html,0,0,0
1708111555458,9,UC_01_TR_02_click_login,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,264,815,1,1,null,0,0,0
1708111555467,779,3 - /api/authentication,200,,Ultimate Thr_Gr_maxperf 1-1,,true,,903,902,1,1,https://dev-lt.uxcrowd.ru/api/authentication,779,0,0
1708111556246,51,3 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,896,1,1,https://dev-lt.uxcrowd.ru/api/account?password=ajbPwV,51,0,0
1708111556297,44,3 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,890,1,1,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,44,0,0
1708111556341,1496,3 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,14681,904,1,1,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1496,0,0
1708111557843,22,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,890,1,1,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,22,0,0
1708111555467,2392,UC_01_TR_03_reg_auth,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,18501,4482,1,1,null,2392,6,0
1708111557865,31,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=${randomid},200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,654,954,1,1,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=11518851&orderId=11518851,31,0,0
1708111557896,0,Debug Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,1109,0,1,1,null,0,0,0
1708111557897,28,5 - /api/v2/plugin/getLastVersion?pluginType=WEB&environmentType=PROD,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,512,910,1,1,https://dev-lt.uxcrowd.ru/api/v2/plugin/getLastVersion?environmentType=PROD&pluginType=WEB,28,0,0
1708111557926,9,5 - /app-tester-home/new-tasks,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,1134,1,1,https://dev-lt.uxcrowd.ru/app-tester-home/new-tasks,0,0,0
1708111557935,24,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,905,1,1,https://dev-lt.uxcrowd.ru/api/account,24,0,0
1708111557960,23,5 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,915,1,1,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,23,0,0
1708111557983,1448,5 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,14681,929,1,1,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1447,0,0
1708111559432,29,5 - /api/stats/create,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1355,1,1,https://dev-lt.uxcrowd.ru/api/stats/create,29,0,0
1708111559462,30,5 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1003,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,30,0,0
1708111559492,24,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,806,1,1,https://dev-lt.uxcrowd.ru/api/account,24,0,0
1708111559516,22,5 - /api/tester/order-info?id=10579401,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,991,871,1,1,https://dev-lt.uxcrowd.ru/api/tester/order-info?id=11518851,22,0,0
1708111557865,1668,UC_01_TR_05_click_pass_test_rand,200,"Number of samples in transaction : 11, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,22455,9782,1,1,null,1658,5,0
1708111559538,59,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1003,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,59,0,0
1708111559597,122,6 - /api/tester/create-task?orderId=10579401,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,522,1183,1,1,https://dev-lt.uxcrowd.ru/api/tester/create-task?orderId=11518851,122,0,0
1708111559719,91,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1034,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,91,0,0
1708111559538,272,UC_01_TR_06_press_share_screen,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1530,3220,1,1,null,272,0,0
1708111559810,47,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1036,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,47,0,0
1708111559857,106,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1006,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,106,0,0
1708111559963,153,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1001,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,153,0,0
1708111559810,306,UC_01_TR_07_press_start,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1512,3043,1,1,null,306,0,0
1708111560115,50,8 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1002,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,50,0,0
1708111560115,50,UC_01_TR_08_press_stop,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,504,1002,1,1,null,50,1,0
1708111560166,83,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1025,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,83,0,0
1708111560249,0,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,0,0,1,1,null,0,0,0
1708111560249,1,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,0,0,1,1,null,0,0,0
1708111560251,355,9 - /api/video-upload-app,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,577,2134494,1,1,https://dev-lt.uxcrowd.ru/api/video-upload-app,355,0,0
1708111560606,87,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1003,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,87,0,0
1708111560166,526,UC_01_TR_09_press_upload,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1585,2136522,1,1,null,525,1,0
1708111560693,51,10 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,402,1,1,https://dev-lt.uxcrowd.ru/api/account,51,0,0
1708111560744,86,10 - /api/logout,200,,Ultimate Thr_Gr_maxperf 1-1,,true,,647,660,1,1,https://dev-lt.uxcrowd.ru/api/logout,86,0,0
1708111560693,137,UC_01_TR_10_logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1832,1062,1,1,null,137,0,0
1708111578087,28,1 - /,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,788,1,1,https://dev-lt.uxcrowd.ru/,0,0,20
1708111578087,28,UC_04_TR_01_home,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,264,788,1,1,null,0,15,20
1708111578130,9,2 - /tmpl/tmpl_home/modal-login.html,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,815,1,1,https://dev-lt.uxcrowd.ru/tmpl/tmpl_home/modal-login.html,0,0,0
1708111578130,9,UC_01_TR_02_click_login,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,264,815,1,1,null,0,1,0
1708111578140,749,3 - /api/authentication,200,,Ultimate Thr_Gr_maxperf 1-1,,true,,897,902,1,1,https://dev-lt.uxcrowd.ru/api/authentication,749,0,0
1708111578889,21,3 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,890,1,1,https://dev-lt.uxcrowd.ru/api/account?password=ajbPwV,21,0,0
1708111578910,33,3 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,884,1,1,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,33,0,0
1708111578944,1546,3 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,17067,898,1,1,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1546,0,0
1708111580515,25,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,884,1,1,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,25,0,0
1708111578140,2374,UC_01_TR_03_reg_auth,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,20881,4458,1,1,null,2374,27,0
1708111580540,51,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=${randomid},200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,654,948,1,1,https://dev-lt.uxcrowd.ru/api/tester/get-test-status?orderId=11867601&orderId=11867601,51,0,0
1708111580591,1,Debug Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,1099,0,1,1,null,0,0,0
1708111580592,58,5 - /api/v2/plugin/getLastVersion?pluginType=WEB&environmentType=PROD,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,512,904,1,1,https://dev-lt.uxcrowd.ru/api/v2/plugin/getLastVersion?environmentType=PROD&pluginType=WEB,58,0,0
1708111580650,8,5 - /app-tester-home/new-tasks,304,Not Modified,Ultimate Thr_Gr_maxperf 1-1,,true,,264,1128,1,1,https://dev-lt.uxcrowd.ru/app-tester-home/new-tasks,0,0,0
1708111580659,52,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,899,1,1,https://dev-lt.uxcrowd.ru/api/account,52,0,0
1708111580712,29,5 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,866,909,1,1,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,29,0,0
1708111580742,1594,5 - /api/tester/new-tasks?isMobile=false,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,17067,923,1,1,https://dev-lt.uxcrowd.ru/api/tester/new-tasks?isMobile=false,1593,0,0
1708111582337,41,5 - /api/stats/create,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1343,1,1,https://dev-lt.uxcrowd.ru/api/stats/create,41,0,0
1708111582378,44,5 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,997,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,44,0,0
1708111582423,29,5 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,800,1,1,https://dev-lt.uxcrowd.ru/api/account,29,0,0
1708111582453,61,5 - /api/tester/order-info?id=10579401,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1271,865,1,1,https://dev-lt.uxcrowd.ru/api/tester/order-info?id=11867601,61,0,0
1708111580540,1968,UC_01_TR_05_click_pass_test_rand,200,"Number of samples in transaction : 11, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,25111,9716,1,1,null,1958,6,0
1708111582515,35,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,997,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,35,0,0
1708111582550,61,6 - /api/tester/create-task?orderId=10579401,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,522,1177,1,1,https://dev-lt.uxcrowd.ru/api/tester/create-task?orderId=11867601,61,0,0
1708111582612,46,6 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1028,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,46,0,0
1708111582514,142,UC_01_TR_06_press_share_screen,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1530,3202,1,1,null,142,2,0
1708111582658,49,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1030,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,49,0,0
1708111582708,44,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1000,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,44,0,0
1708111582753,53,7 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,995,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,53,0,0
1708111582658,146,UC_01_TR_07_press_start,200,"Number of samples in transaction : 3, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1512,3025,1,1,null,146,2,0
1708111582806,32,8 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,996,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,32,0,0
1708111582806,32,UC_01_TR_08_press_stop,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,504,996,1,1,null,32,0,0
1708111582839,39,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,1019,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,39,0,0
1708111582878,0,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,0,0,1,1,null,0,0,0
1708111582878,2,JSR223 Sampler,200,OK,Ultimate Thr_Gr_maxperf 1-1,text,true,,0,0,1,1,null,0,0,0
1708111582880,352,9 - /api/video-upload-app,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,577,2134828,1,1,https://dev-lt.uxcrowd.ru/api/video-upload-app,352,0,0
1708111583232,102,9 - /api/stats/update,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,504,997,1,1,https://dev-lt.uxcrowd.ru/api/stats/update,102,0,0
1708111582838,495,UC_01_TR_09_press_upload,200,"Number of samples in transaction : 5, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1585,2136844,1,1,null,493,1,0
1708111583334,17,10 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-1,text,true,,1185,396,1,1,https://dev-lt.uxcrowd.ru/api/account,17,0,0
1708111583352,75,10 - /api/logout,200,,Ultimate Thr_Gr_maxperf 1-1,,true,,647,648,1,1,https://dev-lt.uxcrowd.ru/api/logout,75,0,0
1708111583334,92,UC_01_TR_10_logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-1,,true,,1832,1044,1,1,null,92,1,0
1708111588510,32,1 - /,304,Not Modified,Ultimate Thr_Gr_maxperf 1-2,,true,,264,788,2,2,https://dev-lt.uxcrowd.ru/,0,0,23
1708111588508,32,UC_04_TR_01_home,200,"Number of samples in transaction : 2, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-2,,true,,264,788,2,2,null,0,14,23
1708111588555,8,2 - /tmpl/tmpl_home/modal-login.html,304,Not Modified,Ultimate Thr_Gr_maxperf 1-2,,true,,264,815,2,2,https://dev-lt.uxcrowd.ru/tmpl/tmpl_home/modal-login.html,0,0,0
1708111588555,8,UC_01_TR_02_click_login,200,"Number of samples in transaction : 1, number of failing samples : 0",Ultimate Thr_Gr_maxperf 1-2,,true,,264,815,2,2,null,0,0,0
1708111588564,762,3 - /api/authentication,200,,Ultimate Thr_Gr_maxperf 1-2,,true,,903,902,2,2,https://dev-lt.uxcrowd.ru/api/authentication,762,0,0
1708111589327,51,3 - /api/account,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,1185,896,2,2,https://dev-lt.uxcrowd.ru/api/account?password=ajbPwV,51,0,0
1708111589379,30,3 - /api/v2/tester/profile,200,,Ultimate Thr_Gr_maxperf 1-2,text,true,,866,890,2,2,https://dev-lt.uxcrowd.ru/api/v2/tester/profile,30,0,0
